valeur_fonciere,surface_reelle_bati,nombre_pieces_principales,type_local
222000.0,97,6,appartement
330000.0,92,5,maison
417000.0,61,3,appartement
78000.0,21,1,appartement
330000.0,114,6,maison
354000.0,92,3,maison
416950.0,143,5,maison
394000.0,121,3,maison
385000.0,79,4,maison
235000.0,103,5,appartement
220000.0,44,3,appartement
260000.0,111,5,maison
132000.0,37,2,appartement
159000.0,40,3,appartement
312500.0,90,5,maison
1183800.0,155,6,appartement
145000.0,42,3,appartement
366000.0,115,6,maison
356100.0,43,2,maison
284500.0,92,5,maison
127000.0,33,1,appartement
332000.0,56,2,appartement
185000.0,30,2,appartement
150000.0,31,2,appartement
198000.0,65,3,appartement
150000.0,23,1,appartement
298572.0,89,4,maison
178000.0,44,2,maison
777000.0,100,5,maison
187000.0,49,2,appartement
500000.0,111,4,maison
336700.0,67,4,appartement
354670.0,104,6,maison
363675.00000000006,78,4,appartement
270000.0,100,4,maison
203000.0,39,2,appartement
195000.0,37,2,appartement
620300.0,139,5,maison
255200.0,94,4,maison
228250.0,34,2,appartement
410000.0,66,3,maison
159000.0,28,2,maison
135000.0,23,1,appartement
138000.0,38,1,appartement
118050.0,17,1,appartement
390000.0,56,2,appartement
142600.0,61,4,appartement
270000.0,97,5,maison
324500.0,61,3,appartement
205000.0,66,3,maison
253500.0,105,3,maison
158000.0,42,2,appartement
250000.0,40,2,appartement
234000.0,66,3,maison
265000.0,54,3,appartement
86000.0,18,1,appartement
180000.0,50,2,appartement
310000.0,50,3,appartement
350000.0,35,1,appartement
265000.0,69,3,maison
615480.0,185,7,maison
930000.0,114,5,maison
250000.0,97,5,maison
142500.0,50,3,appartement
425000.0,127,4,maison
335000.0,64,4,appartement
180000.0,68,5,maison
537800.0,62,3,appartement
192000.0,80,3,maison
307150.0,52,3,appartement
253000.0,88,5,maison
200650.0,98,6,maison
257000.0,55,3,maison
290000.0,99,3,maison
120000.0,52,3,appartement
215000.0,28,2,appartement
1050000.0,223,7,maison
230000.0,78,4,appartement
223500.0,58,3,appartement
248000.0,43,2,appartement
275000.0,78,5,appartement
514000.0,81,4,appartement
165000.0,75,3,appartement
145000.0,31,2,appartement
52000.0,16,1,appartement
61000.0,21,2,appartement
386000.0,89,5,maison
150000.0,35,1,appartement
250000.0,48,2,appartement
140000.0,32,2,appartement
369000.0,62,3,maison
425000.0,70,3,appartement
567000.0,86,4,maison
427000.0,157,6,maison
340000.0,54,3,appartement
193000.0,31,1,appartement
318000.0,47,3,appartement
602000.0,110,4,maison
413700.0,112,6,maison
480000.0,135,6,maison
725000.0,135,8,maison
195000.0,70,3,maison
452000.0,109,6,maison
168000.0,70,3,appartement
338000.0,107,5,maison
130000.0,49,2,appartement
253500.0,57,4,maison
150000.0,70,3,maison
215000.0,33,2,appartement
135500.0,53,2,maison
373000.0,133,5,maison
153000.0,52,3,appartement
209000.0,37,2,appartement
283450.0,94,5,maison
343000.0,105,6,maison
288100.0,77,4,maison
307000.0,54,3,maison
137000.0,65,2,appartement
400000.0,144,5,maison
286000.0,107,5,maison
350000.0,93,5,maison
341250.0,63,3,maison
240000.0,65,4,maison
100000.0,25,1,appartement
641398.0000000001,73,3,appartement
136360.0,20,1,appartement
155000.0,31,1,appartement
1295000.0,175,6,maison
125000.0,30,1,appartement
55000.0,25,1,appartement
203000.0,82,4,maison
590000.0,90,5,appartement
297000.0,114,5,maison
230000.0,33,1,appartement
365000.0,40,2,appartement
197800.0,24,1,appartement
230770.0,29,1,appartement
595000.0,60,3,appartement
279150.0,103,4,maison
230000.0,70,4,maison
404970.0,128,6,maison
216080.0,60,2,appartement
130000.0,53,3,maison
484000.0,120,6,maison
375000.0,58,3,appartement
560000.0,62,3,appartement
260000.0,60,4,appartement
365500.0,67,4,appartement
114250.0,20,1,appartement
160000.0,20,1,appartement
285000.0,73,4,appartement
135000.0,25,1,appartement
302000.0,115,7,maison
195000.0,47,2,appartement
124000.0,35,2,appartement
269000.0,60,2,maison
247000.0,79,4,maison
172000.0,32,2,appartement
125000.0,31,1,appartement
154000.0,33,2,appartement
205000.0,52,3,appartement
377150.0,55,2,appartement
225000.0,96,3,maison
211500.0,80,3,maison
450000.0,206,5,maison
419840.0,96,3,appartement
575000.0,126,4,maison
311900.0,55,3,maison
239000.0,45,1,appartement
217000.0,35,3,maison
225000.0,40,2,maison
309000.0,68,3,maison
292500.0,63,4,maison
133000.0,44,2,appartement
267000.0,70,3,maison
1070000.0,108,3,maison
270000.0,93,4,maison
275000.0,49,2,appartement
85000.0,18,1,appartement
114500.0,32,1,appartement
231900.0,32,2,appartement
137000.0,52,3,appartement
1480000.0,126,5,maison
248000.0,75,4,maison
430000.0,70,3,appartement
145000.0,18,1,appartement
846023.0,145,5,maison
247000.0,82,4,appartement
134000.0,18,1,appartement
135000.0,38,2,appartement
219500.0,62,3,appartement
775000.0,133,6,maison
775000.0,145,6,maison
267000.0,74,4,maison
210000.0,60,3,maison
135000.0,26,1,appartement
312000.0,85,3,maison
352000.0,120,5,maison
368000.0,137,6,maison
230000.0,84,4,appartement
435000.0,139,6,maison
88000.0,32,1,appartement
385000.0,170,4,maison
175000.0,45,3,maison
190000.0,48,2,appartement
257000.0,75,4,maison
305000.0,95,4,maison
280000.0,100,5,maison
430000.0,101,5,maison
119000.0,57,3,appartement
182000.0,29,1,appartement
208300.0,57,3,maison
402000.0,140,6,maison
130000.0,50,3,maison
101000.0,28,1,appartement
555200.0,153,5,maison
233100.0,65,3,appartement
335000.0,92,5,maison
399000.0,88,5,maison
269150.0,52,3,appartement
638000.0,152,5,maison
338700.0,116,6,maison
191000.0,56,3,appartement
248000.0,104,5,maison
289800.0,137,6,maison
225000.0,43,3,maison
107000.0,25,1,appartement
158000.0,44,3,maison
190000.0,67,4,maison
427885.0,60,2,appartement
400000.0,102,4,maison
202000.0,35,1,appartement
146000.0,62,3,appartement
160000.0,48,3,appartement
830000.0,90,4,maison
76000.0,30,1,appartement
390000.0,95,5,maison
250000.0,72,4,maison
137500.0,29,1,maison
378000.0,57,3,appartement
83000.0,22,1,appartement
475000.0,76,3,appartement
224000.0,32,1,appartement
330000.0,160,5,maison
54000.0,20,1,appartement
300300.0,41,2,appartement
585000.0,160,7,maison
200000.0,34,2,appartement
148000.0,62,3,appartement
230000.0,98,7,maison
278000.0,25,2,appartement
276536.0,32,2,appartement
199600.0,77,4,maison
121000.0,26,2,appartement
258000.0,72,3,maison
230000.0,75,3,maison
293814.0,113,5,maison
385000.0,108,4,maison
339000.0,108,5,maison
489180.0,68,3,appartement
180000.0,38,2,appartement
191000.0,24,2,appartement
156000.0,45,2,appartement
274000.0,86,4,appartement
329000.0,88,5,maison
270000.0,59,4,appartement
640000.0,104,5,maison
700000.0,80,3,maison
300000.0,76,4,maison
500000.0,62,3,maison
575000.0,134,6,maison
750000.0,96,5,maison
265000.0,63,3,maison
170000.0,68,3,appartement
195000.0,62,3,maison
117000.0,33,2,appartement
557000.0,95,4,maison
189000.0,75,3,maison
227150.0,27,1,appartement
232000.0,50,3,appartement
205000.0,61,3,maison
225000.0,31,2,appartement
130000.0,20,2,appartement
246400.0,97,4,maison
331000.0,94,4,maison
165000.0,27,2,appartement
152000.0,25,1,appartement
165000.0,27,2,appartement
151200.0,21,2,appartement
180000.0,45,3,maison
124331.0,20,1,appartement
249000.0,44,2,appartement
500000.0,75,4,appartement
856000.0,122,7,maison
257700.0,41,2,appartement
350000.0,104,5,maison
308500.0,79,4,maison
373000.0,64,3,appartement
234780.0,85,3,appartement
259990.0,57,3,maison
200000.0,49,2,maison
138000.0,46,2,appartement
230000.0,81,4,maison
400000.0,108,4,maison
150000.0,54,3,appartement
170000.0,49,3,appartement
110000.0,31,2,appartement
122000.0,16,1,appartement
290000.0,112,5,maison
248000.0,42,3,maison
220000.0,50,3,appartement
185000.0,23,1,appartement
310000.0,83,4,maison
280000.0,70,4,appartement
235750.0,31,2,appartement
280000.0,57,3,appartement
398250.0,73,3,appartement
282000.0,104,5,maison
720000.0,86,4,maison
252325.56,48,2,appartement
200000.0,70,3,maison
250000.0,25,1,appartement
261400.0,85,5,maison
164950.0,60,4,maison
374300.0,87,3,appartement
340307.0000000001,82,4,maison
322100.0,55,2,appartement
190000.0,69,3,maison
250000.0,29,2,appartement
355000.0,41,3,appartement
220000.0,80,5,maison
960000.0,140,6,maison
310000.0,135,5,maison
142000.0,20,1,appartement
216000.0,34,2,appartement
352000.0,47,3,maison
161550.0,35,1,appartement
149000.0,49,4,maison
604533.0,61,4,maison
303000.0,105,4,maison
239000.0,88,5,maison
259000.0,105,3,maison
190000.0,90,4,maison
166900.0,50,3,appartement
192000.0,66,4,appartement
183500.0,64,3,appartement
809000.0,100,3,appartement
160500.0,66,3,appartement
215000.0,53,3,maison
253000.0,58,3,maison
385000.0,88,3,maison
231500.0,96,4,maison
259000.0,100,5,maison
190000.0,26,2,appartement
505000.0,69,3,appartement
80000.0,35,1,appartement
880000.0,95,4,appartement
315000.0,104,3,maison
262000.0,48,3,maison
80000.0,25,1,appartement
168000.0,55,2,appartement
310815.0000000001,90,6,maison
630000.0,133,5,maison
403000.0,125,5,maison
348000.0,92,4,maison
479800.0,90,4,maison
130000.0,37,1,appartement
178000.0,59,3,appartement
367000.0,100,3,appartement
143000.0,68,4,appartement
228000.0,70,3,appartement
334000.0,90,4,maison
150000.0,54,2,appartement
585000.0,68,4,maison
91000.0,22,1,appartement
108000.0,36,2,appartement
410000.0,130,5,maison
321600.0,78,4,maison
185000.0,59,3,appartement
190000.0,45,2,appartement
117000.0,24,1,appartement
207477.0,60,4,appartement
650000.0,131,5,maison
420000.0,80,4,maison
708000.0,90,4,maison
380000.0,128,5,maison
260000.0,37,2,appartement
199000.0,15,1,appartement
130000.0,34,2,appartement
249400.0,73,3,maison
94500.0,21,1,appartement
1302000.0,159,6,maison
267800.0,50,3,appartement
419300.0,50,4,appartement
137000.0,20,1,appartement
160000.0,25,1,appartement
700000.0,67,2,appartement
154861.0,16,1,appartement
130500.0,27,2,appartement
117000.0,20,1,appartement
174000.0,30,2,appartement
342000.0,103,5,maison
160000.0,20,1,appartement
138000.0,32,1,appartement
203200.0,25,2,appartement
134750.0,37,1,appartement
267250.0,61,4,maison
220000.0,78,2,appartement
75500.0,34,1,appartement
200000.0,33,2,appartement
150000.0,15,1,appartement
395000.0,150,5,maison
345000.0,62,3,maison
211000.0,55,3,appartement
198000.0,90,5,maison
380000.0,161,5,maison
127000.0,17,1,appartement
882500.0,89,4,appartement
386000.0,47,2,appartement
335000.0,65,4,appartement
140000.0,58,2,appartement
309084.99999999994,76,4,maison
285000.0,56,3,maison
273875.0,50,2,appartement
236000.0,65,4,appartement
312000.0,31,2,appartement
184000.0,19,1,appartement
192000.0,48,2,appartement
248000.0,28,1,appartement
100000.0,25,1,appartement
320000.0,105,4,maison
300000.0,90,5,maison
282000.0,65,3,maison
218000.0,80,4,maison
102000.0,20,1,appartement
130400.0,42,3,appartement
223000.0,40,2,appartement
308450.0,85,4,maison
255000.0,86,4,maison
170000.0,82,3,maison
259000.0,90,5,maison
155000.0,67,4,appartement
75000.0,24,1,appartement
259340.0,73,4,maison
152000.0,71,3,appartement
250000.0,70,2,maison
223000.0,87,5,appartement
260000.0,73,4,maison
200000.0,44,2,maison
315000.0,64,3,maison
781200.0,148,6,maison
265000.0,90,5,maison
209000.0,80,4,maison
1000000.0,72,5,maison
346000.0,63,2,appartement
670000.0,76,4,maison
170000.0,28,1,appartement
265000.0,76,4,maison
214000.0,28,2,appartement
383000.0,70,3,appartement
325000.0,47,2,appartement
245000.0,77,4,appartement
635000.0,107,4,maison
397900.0,42,3,maison
220000.0,26,1,appartement
360000.0,60,3,appartement
253400.0,42,2,appartement
45410.0,13,1,appartement
810000.0,150,6,maison
405000.0,123,5,maison
277000.0,79,4,maison
126000.0,20,1,appartement
414650.0,56,3,appartement
210000.0,53,4,maison
135000.0,17,1,appartement
169500.0,75,3,appartement
103000.0,40,1,appartement
140000.0,15,1,appartement
267000.0,54,3,appartement
292000.0,44,2,appartement
365000.0,138,4,maison
380000.0,93,4,maison
151930.0,20,1,appartement
245000.0,63,4,appartement
395000.0,146,6,maison
319000.0,72,4,maison
263000.0,57,3,maison
310000.0,94,4,maison
290000.0,97,4,maison
268000.0,96,4,maison
310000.0,82,4,maison
410000.0,160,7,maison
200000.0,45,3,maison
130000.0,40,2,appartement
265000.0,72,4,maison
75000.0,18,1,appartement
137000.0,52,3,appartement
395000.0,123,6,maison
170000.0,58,3,appartement
295000.0,110,5,maison
270000.0,100,4,maison
250000.0,102,5,maison
318000.0,88,5,maison
220000.0,55,4,maison
97500.0,26,1,appartement
179000.0,74,4,appartement
262500.0,57,4,maison
170000.0,56,3,appartement
569000.0,228,8,maison
243820.0,79,3,appartement
562000.0,62,4,maison
154000.0,37,1,appartement
165000.0,28,2,appartement
214400.0,66,4,appartement
208000.0,38,1,appartement
163500.0,24,2,appartement
288000.0,51,2,appartement
570000.0,73,4,maison
310000.0,36,3,maison
185000.0,92,5,maison
290000.0,36,2,appartement
440000.0,71,5,maison
108000.0,30,2,appartement
267000.0,34,2,appartement
370000.0,117,5,maison
431500.0,85,3,maison
441000.0,113,6,maison
340000.0,123,5,maison
300000.0,121,5,maison
235838.4,19,1,appartement
242000.0,74,4,maison
155000.0,51,2,appartement
170700.0,26,1,appartement
220000.0,43,2,appartement
272000.0,126,5,maison
242270.0,99,3,maison
130000.0,46,1,appartement
284000.0,73,4,maison
100000.0,27,2,appartement
179000.0,51,3,maison
610000.0,124,3,maison
579300.0,71,3,appartement
68000.0,18,1,appartement
160000.0,28,2,appartement
274900.0,50,3,appartement
102000.0,33,2,appartement
330000.0,56,3,appartement
163320.0,22,1,appartement
255000.0,74,4,appartement
360000.0,90,3,maison
135000.0,56,3,appartement
350000.0,97,5,maison
340000.0,87,3,maison
451650.0,98,4,maison
229280.0,76,4,maison
325000.0,85,4,maison
245000.0,82,4,maison
297000.0,120,6,maison
255000.0,61,4,maison
454000.0,76,4,maison
150000.0,58,3,maison
367000.0,94,6,maison
491500.0,134,5,maison
259750.0,79,4,maison
275000.0,71,3,maison
200000.0,90,4,maison
295000.0,96,6,maison
319000.0,159,4,maison
286000.0,80,5,appartement
460300.0,114,5,maison
151500.0,50,3,appartement
1000000.0,188,7,maison
185000.0,89,4,appartement
255000.0,101,4,maison
317000.0,95,4,maison
254000.0,90,5,maison
302000.0,96,5,maison
580000.0,150,4,maison
105000.0,33,2,maison
244400.0,88,5,maison
643300.0,148,6,maison
303000.0,73,4,maison
475000.0,62,3,maison
470000.0,192,6,maison
295800.0,89,4,maison
245000.0,65,3,maison
300000.0,88,4,maison
550000.0,90,4,maison
335000.0,120,6,maison
200000.0,43,4,maison
255000.0,72,3,maison
100000.0,27,1,maison
464000.0,150,7,maison
200000.0,60,3,appartement
170000.0,24,1,appartement
325000.0,132,4,appartement
475000.0,156,7,maison
522350.0,86,4,maison
277000.0,83,3,maison
260000.0,93,5,maison
697500.0,125,4,maison
380000.0,119,4,appartement
370000.0,43,1,maison
424000.0,80,4,appartement
350000.0,70,4,maison
176000.0,47,3,appartement
227000.0,87,4,maison
437000.0,150,6,maison
334200.0,94,4,maison
251000.0,89,4,maison
172000.0,70,3,maison
232000.0,48,3,maison
223500.0,56,3,maison
83000.0,28,2,appartement
259000.0,89,4,maison
305000.0,122,7,maison
225000.0,88,3,maison
234900.0,80,4,maison
136000.0,63,3,appartement
274830.0,54,3,maison
364000.0,136,5,maison
181000.0,67,4,appartement
275000.0,75,4,maison
246000.0,86,4,maison
230000.0,70,3,maison
420000.0,119,6,maison
263000.0,99,4,maison
75000.0,24,1,appartement
144109.0,20,1,appartement
235000.0,74,4,maison
178000.0,53,3,maison
305000.0,70,4,maison
325000.0,76,4,appartement
502000.0,167,7,maison
228000.0,103,3,appartement
118000.0,25,2,appartement
220000.0,70,3,maison
284500.0,67,2,maison
149000.0,57,3,appartement
285000.0,91,4,appartement
267000.0,53,3,appartement
310000.0,95,4,maison
682000.0,96,4,appartement
405400.0,98,5,maison
126000.0,44,2,appartement
116000.0,44,2,appartement
270000.0,106,5,maison
307000.0,50,3,maison
242000.0,72,4,maison
77352.0,29,1,appartement
145000.0,37,1,appartement
397800.0,101,4,maison
320000.0,103,5,maison
535000.0,85,4,maison
148000.0,51,2,appartement
602300.0,126,5,maison
569400.0,98,6,maison
280000.0,60,3,maison
320000.0,90,4,maison
306500.0,76,5,maison
97000.0,29,1,appartement
166000.0,73,4,appartement
576000.0,108,6,maison
380425.0,54,3,appartement
338000.0,92,4,maison
280000.0,92,4,maison
630000.0,172,6,maison
194000.0,86,4,maison
295000.0,64,4,maison
158000.0,47,2,appartement
332500.0,81,4,maison
329500.0,42,2,appartement
220000.0,88,4,maison
155000.0,20,1,appartement
161000.0,63,3,appartement
205000.0,76,4,maison
163000.0,70,4,maison
196000.0,66,3,maison
267500.0,110,4,maison
248000.0,99,4,maison
416000.0,116,5,maison
190950.0,71,3,appartement
319264.0,90,4,maison
67000.0,23,1,appartement
499500.0,150,5,maison
146000.0,54,3,appartement
155000.0,20,1,appartement
411000.0,132,5,maison
191000.0,67,4,appartement
350020.0,105,5,maison
216500.0,63,4,appartement
192500.0,40,2,appartement
95000.0,17,1,appartement
300000.0,76,4,appartement
175000.0,62,3,appartement
158000.0,34,2,maison
144243.0,38,2,appartement
180000.0,40,2,appartement
178000.0,18,1,appartement
440000.0,48,3,maison
192000.0,63,3,appartement
365000.0,50,2,appartement
432400.0,47,2,appartement
424800.0,62,2,appartement
275000.0,63,4,maison
320000.0,62,3,appartement
300000.0,80,4,maison
87918.0,20,1,appartement
292564.0,38,2,appartement
253000.0,74,4,appartement
105500.0,16,1,appartement
730400.0,171,5,maison
195000.0,27,1,appartement
196000.0,25,2,appartement
315000.0,58,4,appartement
415000.0,57,3,appartement
305000.0,44,2,appartement
300000.0,63,3,appartement
265000.0,38,2,appartement
485000.0,70,3,maison
165000.0,26,1,appartement
326500.0,27,1,maison
359000.0,107,6,maison
110000.0,27,2,appartement
175000.0,42,2,appartement
387000.0,163,5,maison
350000.0,48,3,maison
153000.0,60,3,appartement
448600.0,116,6,maison
127000.0,57,3,appartement
140000.0,52,3,appartement
424000.0,106,4,maison
211900.0,61,4,appartement
254000.0,50,2,maison
395000.0,92,4,maison
405500.0,72,3,appartement
185000.0,34,2,appartement
178000.0,38,1,appartement
270000.0,64,4,appartement
350000.0,53,3,appartement
274000.0,57,3,appartement
247000.0,61,3,appartement
293000.0,82,4,appartement
300000.0,84,5,maison
152000.0,44,2,appartement
680000.0,92,5,maison
197000.0,55,2,appartement
213000.0,62,3,appartement
200000.0,50,3,appartement
195000.0,50,3,appartement
126000.0,27,1,appartement
255000.0,46,3,appartement
143339.16,25,1,appartement
630000.0,74,4,maison
550000.0,180,7,maison
210000.0,60,3,maison
340000.0,77,5,maison
270000.0,70,3,maison
220000.0,55,3,maison
220000.0,36,2,maison
210000.0,80,4,maison
400000.0,89,5,maison
352400.0,82,5,maison
431800.0,98,5,maison
227000.0,71,3,maison
212000.0,90,3,maison
348000.0,146,5,maison
285000.0,58,4,maison
369200.0,141,6,appartement
269280.0,100,4,maison
227000.0,35,2,appartement
247000.0,52,3,appartement
902000.0,92,3,maison
180500.0,26,1,appartement
240000.0,67,4,appartement
194500.0,17,1,appartement
355000.0,89,3,appartement
385000.0,48,2,appartement
327000.0,68,3,appartement
350000.0,71,4,appartement
265000.0,36,2,appartement
155000.0,30,2,appartement
435000.0,105,4,maison
89000.0,37,2,appartement
159000.0,33,2,appartement
305000.0,58,3,appartement
